pipe:4, 9

Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
angle: , 0.298 ,  angle correction power: , 44.7 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -3089 FR:  -3049 BR:  -2913 BLL  -3098
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-2913
error_new:-35337 CurError-576287
angle: , 0.301 ,  angle correction power: , 45.15 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -3216 FR:  -3175 BR:  -3033 BLL  -3231
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-3033
error_new:-35217 CurError-611504
angle: , 0.522 ,  angle correction power: , 78.3 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -3343 FR:  -3291 BR:  -3151 BLL  -3353
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-3151
error_new:-35099 CurError-646603
angle: , 0.541 ,  angle correction power: , 81.15 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -3463 FR:  -3414 BR:  -3267 BLL  -3476
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-3267
error_new:-34983 CurError-681586
angle: , 0.511 ,  angle correction power: , 76.65 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -3578 FR:  -3531 BR:  -3382 BLL  -3595
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-3382
error_new:-34868 CurError-716454
angle: , 0.244 ,  angle correction power: , 36.6 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -3697 FR:  -3649 BR:  -3494 BLL  -3716
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-3494
error_new:-34756 CurError-751210
angle: , 0.271 ,  angle correction power: , 40.65 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -3815 FR:  -3764 BR:  -3602 BLL  -3835
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-3602
error_new:-34648 CurError-785858
angle: , 0.499 ,  angle correction power: , 74.85 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -3932 FR:  -3873 BR:  -3709 BLL  -3949
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-3709
error_new:-34541 CurError-820399
angle: , 0.116 ,  angle correction power: , 17.4 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -4042 FR:  -3984 BR:  -3817 BLL  -4067
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-3817
error_new:-34433 CurError-854832
angle: , -0.548996 ,  angle correction power: , -82.3494 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -4119 FR:  -4058 BR:  -3889 BLL  -4145
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-3889
error_new:-34361 CurError-889193
angle: , -0.707993 ,  angle correction power: , -106.199 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 106 , FR: , 0 , BR: , 0 , BL , 106
FL:  -4197 FR:  -4134 BR:  -3962 BLL  -4225
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-3962
error_new:-34288 CurError-923481
angle: , -1.271 ,  angle correction power: , -190.649 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 190 , FR: , 0 , BR: , 0 , BL , 190
FL:  -4274 FR:  -4209 BR:  -4035 BLL  -4303
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4035
error_new:-34215 CurError-957696
angle: , -1.34599 ,  angle correction power: , -201.899 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 201 , FR: , 0 , BR: , 0 , BL , 201
FL:  -4347 FR:  -4284 BR:  -4107 BLL  -4380
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4107
error_new:-34143 CurError-991839
angle: , -1.54601 ,  angle correction power: , -231.901 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 231 , FR: , 0 , BR: , 0 , BL , 231
FL:  -4422 FR:  -4360 BR:  -4180 BLL  -4456
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4180
error_new:-34070 CurError-1.02591e+06
angle: , -1.526 ,  angle correction power: , -228.9 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 228 , FR: , 0 , BR: , 0 , BL , 228
FL:  -4495 FR:  -4435 BR:  -4253 BLL  -4532
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4253
error_new:-33997 CurError-1.05991e+06
angle: , -1.438 ,  angle correction power: , -215.701 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 215 , FR: , 0 , BR: , 0 , BL , 215
FL:  -4569 FR:  -4512 BR:  -4327 BLL  -4606
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4327
error_new:-33923 CurError-1.09383e+06
angle: , -1.215 ,  angle correction power: , -182.249 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 182 , FR: , 0 , BR: , 0 , BL , 182
FL:  -4641 FR:  -4587 BR:  -4400 BLL  -4677
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4400
error_new:-33850 CurError-1.12768e+06
angle: , -2.245 ,  angle correction power: , -336.749 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 336 , FR: , 0 , BR: , 0 , BL , 336
FL:  -4713 FR:  -4661 BR:  -4470 BLL  -4751
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4470
error_new:-33780 CurError-1.16146e+06
angle: , -2.492 ,  angle correction power: , -373.801 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 373 , FR: , 0 , BR: , 0 , BL , 373
FL:  -4783 FR:  -4736 BR:  -4542 BLL  -4822
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4542
error_new:-33708 CurError-1.19517e+06
angle: , -2.826 ,  angle correction power: , -423.901 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 423 , FR: , 0 , BR: , 0 , BL , 423
FL:  -4851 FR:  -4812 BR:  -4615 BLL  -4890
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4615
error_new:-33635 CurError-1.2288e+06
angle: , -2.35001 ,  angle correction power: , -352.501 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 352 , FR: , 0 , BR: , 0 , BL , 352
FL:  -4919 FR:  -4887 BR:  -4684 BLL  -4958
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4684
error_new:-33566 CurError-1.26237e+06
angle: , -2.345 ,  angle correction power: , -351.75 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 351 , FR: , 0 , BR: , 0 , BL , 351
FL:  -4987 FR:  -4962 BR:  -4756 BLL  -5026
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4756
error_new:-33494 CurError-1.29586e+06
angle: , -2.326 ,  angle correction power: , -348.901 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 348 , FR: , 0 , BR: , 0 , BL , 348
FL:  -5055 FR:  -5039 BR:  -4828 BLL  -5095
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4828
error_new:-33422 CurError-1.32928e+06
angle: , -2.30299 ,  angle correction power: , -345.449 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 345 , FR: , 0 , BR: , 0 , BL , 345
FL:  -5122 FR:  -5112 BR:  -4901 BLL  -5163
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4901
error_new:-33349 CurError-1.36263e+06
angle: , -2.87 ,  angle correction power: , -430.499 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 430 , FR: , 0 , BR: , 0 , BL , 430
FL:  -5189 FR:  -5188 BR:  -4974 BLL  -5230
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-4974
error_new:-33276 CurError-1.39591e+06
angle: , -2.254 ,  angle correction power: , -338.1 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 338 , FR: , 0 , BR: , 0 , BL , 338
FL:  -5256 FR:  -5265 BR:  -5048 BLL  -5298
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5048
error_new:-33202 CurError-1.42911e+06
angle: , -2.49699 ,  angle correction power: , -374.549 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 374 , FR: , 0 , BR: , 0 , BL , 374
FL:  -5322 FR:  -5340 BR:  -5121 BLL  -5364
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5121
error_new:-33129 CurError-1.46224e+06
angle: , -2.589 ,  angle correction power: , -388.351 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 388 , FR: , 0 , BR: , 0 , BL , 388
FL:  -5387 FR:  -5415 BR:  -5193 BLL  -5429
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5193
error_new:-33057 CurError-1.4953e+06
angle: , -3.48599 ,  angle correction power: , -522.899 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 522 , FR: , 0 , BR: , 0 , BL , 522
FL:  -5454 FR:  -5489 BR:  -5267 BLL  -5494
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5267
error_new:-32983 CurError-1.52828e+06
angle: , -3.52699 ,  angle correction power: , -529.049 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 529 , FR: , 0 , BR: , 0 , BL , 529
FL:  -5519 FR:  -5566 BR:  -5342 BLL  -5561
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5342
error_new:-32908 CurError-1.56119e+06
angle: , -3.661 ,  angle correction power: , -549.149 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 549 , FR: , 0 , BR: , 0 , BL , 549
FL:  -5585 FR:  -5644 BR:  -5418 BLL  -5628
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5418
error_new:-32832 CurError-1.59402e+06
angle: , -3.77901 ,  angle correction power: , -566.851 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 566 , FR: , 0 , BR: , 0 , BL , 566
FL:  -5653 FR:  -5726 BR:  -5498 BLL  -5695
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5498
error_new:-32752 CurError-1.62677e+06
angle: , -3.64 ,  angle correction power: , -546 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 545 , FR: , 0 , BR: , 0 , BL , 545
FL:  -5720 FR:  -5807 BR:  -5578 BLL  -5761
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5578
error_new:-32672 CurError-1.65944e+06
angle: , -2.72701 ,  angle correction power: , -409.051 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 409 , FR: , 0 , BR: , 0 , BL , 409
FL:  -5786 FR:  -5889 BR:  -5657 BLL  -5827
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5657
error_new:-32593 CurError-1.69204e+06
angle: , -3.24699 ,  angle correction power: , -487.049 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 487 , FR: , 0 , BR: , 0 , BL , 487
FL:  -5852 FR:  -5968 BR:  -5733 BLL  -5894
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5733
error_new:-32517 CurError-1.72455e+06
angle: , -3.274 ,  angle correction power: , -491.1 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 491 , FR: , 0 , BR: , 0 , BL , 491
FL:  -5914 FR:  -6039 BR:  -5806 BLL  -5955
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5806
error_new:-32444 CurError-1.757e+06
angle: , -3.498 ,  angle correction power: , -524.7 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 524 , FR: , 0 , BR: , 0 , BL , 524
FL:  -5975 FR:  -6115 BR:  -5878 BLL  -6017
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5878
error_new:-32372 CurError-1.78937e+06
angle: , -3.636 ,  angle correction power: , -545.4 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 545 , FR: , 0 , BR: , 0 , BL , 545
FL:  -6035 FR:  -6189 BR:  -5950 BLL  -6078
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-5950
error_new:-32300 CurError-1.82167e+06
angle: , -4.064 ,  angle correction power: , -609.599 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 609 , FR: , 0 , BR: , 0 , BL , 609
FL:  -6095 FR:  -6264 BR:  -6022 BLL  -6137
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6022
error_new:-32228 CurError-1.8539e+06
angle: , -4.321 ,  angle correction power: , -648.15 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 648 , FR: , 0 , BR: , 0 , BL , 648
FL:  -6153 FR:  -6339 BR:  -6093 BLL  -6196
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6093
error_new:-32157 CurError-1.88606e+06
angle: , -3.873 ,  angle correction power: , -580.95 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 580 , FR: , 0 , BR: , 0 , BL , 580
FL:  -6211 FR:  -6414 BR:  -6164 BLL  -6255
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6164
error_new:-32086 CurError-1.91814e+06
angle: , -3.914 ,  angle correction power: , -587.1 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 587 , FR: , 0 , BR: , 0 , BL , 587
FL:  -6269 FR:  -6489 BR:  -6236 BLL  -6312
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6236
error_new:-32014 CurError-1.95016e+06
angle: , -3.877 ,  angle correction power: , -581.55 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 581 , FR: , 0 , BR: , 0 , BL , 581
FL:  -6327 FR:  -6560 BR:  -6308 BLL  -6370
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6308
error_new:-31942 CurError-1.9821e+06
angle: , -4.117 ,  angle correction power: , -617.551 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 617 , FR: , 0 , BR: , 0 , BL , 617
FL:  -6383 FR:  -6635 BR:  -6381 BLL  -6428
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6381
error_new:-31869 CurError-2.01397e+06
angle: , -4.07401 ,  angle correction power: , -611.101 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 611 , FR: , 0 , BR: , 0 , BL , 611
FL:  -6439 FR:  -6709 BR:  -6452 BLL  -6484
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6439
error_new:-31811 CurError-2.04578e+06
angle: , -4.117 ,  angle correction power: , -617.551 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 617 , FR: , 0 , BR: , 0 , BL , 617
FL:  -6495 FR:  -6783 BR:  -6524 BLL  -6541
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6495
error_new:-31755 CurError-2.07753e+06
angle: , -4.06599 ,  angle correction power: , -609.899 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 609 , FR: , 0 , BR: , 0 , BL , 609
FL:  -6550 FR:  -6854 BR:  -6594 BLL  -6599
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6550
error_new:-31700 CurError-2.10923e+06
angle: , -3.927 ,  angle correction power: , -589.05 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 589 , FR: , 0 , BR: , 0 , BL , 589
FL:  -6607 FR:  -6930 BR:  -6667 BLL  -6656
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6607
error_new:-31643 CurError-2.14088e+06
angle: , -4.01401 ,  angle correction power: , -602.101 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 602 , FR: , 0 , BR: , 0 , BL , 602
FL:  -6663 FR:  -7004 BR:  -6738 BLL  -6712
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6663
error_new:-31587 CurError-2.17246e+06
angle: , -3.864 ,  angle correction power: , -579.6 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 579 , FR: , 0 , BR: , 0 , BL , 579
FL:  -6719 FR:  -7080 BR:  -6810 BLL  -6771
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6719
error_new:-31531 CurError-2.20399e+06
angle: , -3.74001 ,  angle correction power: , -561.001 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 561 , FR: , 0 , BR: , 0 , BL , 561
FL:  -6776 FR:  -7155 BR:  -6882 BLL  -6828
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6776
error_new:-31474 CurError-2.23547e+06
angle: , -2.578 ,  angle correction power: , -386.7 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 386 , FR: , 0 , BR: , 0 , BL , 386
FL:  -6834 FR:  -7230 BR:  -6955 BLL  -6885
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6834
error_new:-31416 CurError-2.26688e+06
angle: , -2.543 ,  angle correction power: , -381.45 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 381 , FR: , 0 , BR: , 0 , BL , 381
FL:  -6892 FR:  -7305 BR:  -7027 BLL  -6943
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6892
error_new:-31358 CurError-2.29824e+06
angle: , -2.254 ,  angle correction power: , -338.1 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 338 , FR: , 0 , BR: , 0 , BL , 338
FL:  -6952 FR:  -7379 BR:  -7099 BLL  -7003
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-6952
error_new:-31298 CurError-2.32954e+06
angle: , -1.914 ,  angle correction power: , -287.1 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 287 , FR: , 0 , BR: , 0 , BL , 287
FL:  -7013 FR:  -7453 BR:  -7171 BLL  -7064
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7013
error_new:-31237 CurError-2.36078e+06
angle: , -1.82401 ,  angle correction power: , -273.601 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 273 , FR: , 0 , BR: , 0 , BL , 273
FL:  -7076 FR:  -7527 BR:  -7244 BLL  -7126
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7076
error_new:-31174 CurError-2.39195e+06
angle: , -1.76801 ,  angle correction power: , -265.201 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 265 , FR: , 0 , BR: , 0 , BL , 265
FL:  -7140 FR:  -7603 BR:  -7317 BLL  -7191
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7140
error_new:-31110 CurError-2.42306e+06
angle: , -1.50101 ,  angle correction power: , -225.151 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 225 , FR: , 0 , BR: , 0 , BL , 225
FL:  -7206 FR:  -7678 BR:  -7388 BLL  -7256
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7206
error_new:-31044 CurError-2.4541e+06
angle: , -1.502 ,  angle correction power: , -225.3 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 225 , FR: , 0 , BR: , 0 , BL , 225
FL:  -7272 FR:  -7753 BR:  -7460 BLL  -7323
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7272
error_new:-30978 CurError-2.48508e+06
angle: , -1.526 ,  angle correction power: , -228.9 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 228 , FR: , 0 , BR: , 0 , BL , 228
FL:  -7338 FR:  -7828 BR:  -7533 BLL  -7390
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7338
error_new:-30912 CurError-2.51599e+06
angle: , -1.49699 ,  angle correction power: , -224.549 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 224 , FR: , 0 , BR: , 0 , BL , 224
FL:  -7439 FR:  -7940 BR:  -7643 BLL  -7495
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7439
error_new:-30811 CurError-2.5468e+06
angle: , -1.379 ,  angle correction power: , -206.85 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 206 , FR: , 0 , BR: , 0 , BL , 206
FL:  -7539 FR:  -8053 BR:  -7749 BLL  -7596
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7539
error_new:-30711 CurError-2.57752e+06
angle: , -0.776993 ,  angle correction power: , -116.549 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 116 , FR: , 0 , BR: , 0 , BL , 116
FL:  -7640 FR:  -8165 BR:  -7857 BLL  -7700
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7640
error_new:-30610 CurError-2.60813e+06
angle: , -0.576996 ,  angle correction power: , -86.5494 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -7744 FR:  -8275 BR:  -7960 BLL  -7808
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7744
error_new:-30506 CurError-2.63863e+06
angle: , -0.278 ,  angle correction power: , -41.7 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -7838 FR:  -8369 BR:  -8051 BLL  -7902
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7838
error_new:-30412 CurError-2.66904e+06
angle: , -0.0890045 ,  angle correction power: , -13.3507 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -7912 FR:  -8444 BR:  -8124 BLL  -7977
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7912
error_new:-30338 CurError-2.69938e+06
angle: , -0.544006 ,  angle correction power: , -81.601 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -7986 FR:  -8518 BR:  -8196 BLL  -8050
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-7986
error_new:-30264 CurError-2.72965e+06
angle: , -0.0910034 ,  angle correction power: , -13.6505 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -8060 FR:  -8593 BR:  -8268 BLL  -8126
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-8060
error_new:-30190 CurError-2.75984e+06
angle: , 0.131 ,  angle correction power: , 19.65 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -8136 FR:  -8672 BR:  -8342 BLL  -8202
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-8136
error_new:-30114 CurError-2.78995e+06
angle: , 0.415 ,  angle correction power: , 62.25 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -8211 FR:  -8747 BR:  -8414 BLL  -8277
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-8211
error_new:-30039 CurError-2.81999e+06
angle: , 0.586 ,  angle correction power: , 87.9 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -8290 FR:  -8825 BR:  -8489 BLL  -8355
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-8290
error_new:-29960 CurError-2.84995e+06
angle: , 0.652 ,  angle correction power: , 97.8 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
FL:  -8367 FR:  -8901 BR:  -8562 BLL  -8434
wheels[indexEncoderToUse].encoderGoal:-38250 encoderToUse:-8367
error_new:-29883 CurError-2.87983e+06
